"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation","stimulus_seq"
"20","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-124.980133815205,-107.736580270495,13.7365802704951,13.7365802704951,15
"21","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-178.676215722989,130.524004292124,-0.524004292124118,0.524004292124118,16
"22","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,72.9683435858639,-19.0490748079208,4.04907480792076,4.04907480792076,17
"23","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-172.146573364485,165.06925891081,-3.06925891081028,3.06925891081028,18
"24","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-161.751308474098,-81.1198080217792,-0.880191978220751,0.880191978220751,19
"25","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-107.049101538789,-50.7833194034353,9.78331940343526,9.78331940343526,20
"26","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,54.3048752376263,-56.7462430301989,28.7462430301989,28.7462430301989,21
"27","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-8.51352733923466,113.480122355447,34.5198776445534,34.5198776445534,22
"28","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-115.246850431993,100.713719752509,-9.71371975250884,9.71371975250884,23
"29","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-131.36143361508,-40.7680218729078,13.7680218729078,13.7680218729078,24
"30","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,140.270618275617,81.041744693125,7.958255306875,7.958255306875,25
"31","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,44.5841189066584,-31.2906262014562,-0.709373798543766,0.709373798543766,26
"32","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-53.5697262698544,174.248449552362,-8.24844955236244,8.24844955236244,27
"33","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,65.058527064197,74.1487443159457,15.8512556840543,15.8512556840543,28
"34","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,123.726745174338,-171.491578291076,6.49157829107594,6.49157829107594,29
"35","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-84.3517001925284,159.301009802041,-4.30100980204088,4.30100980204088,30
"36","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,105.144605719969,-154.228179149497,4.22817914949655,4.22817914949655,31
"37","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-121.216990711281,134.190586010302,-26.1905860103024,26.1905860103024,32
"38","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-97.4889630618083,-49.773497362726,16.7734973627259,16.7734973627259,33
"39","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-19.1868647848458,136.683568968599,-4.68356896859859,4.68356896859859,34
"40","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-65.4819662260423,92.7168441023089,4.28315589769113,4.28315589769113,35
"41","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,100.360918460787,-134.082004765418,-24.9179952345822,24.9179952345822,36
"42","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,130.681320387834,83.8888127268738,3.11118727312623,3.11118727312623,37
"43","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-141.743581562237,-122.052569577319,-23.9474304226811,23.9474304226811,38
"44","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,56.2042462743684,-160.581499059268,-7.41850094073243,7.41850094073243,39
"45","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,29.3621309436759,-158.281426699189,8.2814266991893,8.2814266991893,40
"46","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-42.7552898904855,-23.216711428941,6.21671142894104,6.21671142894104,41
"47","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-160.226979404853,-91.9494726099688,-7.05052739003122,7.05052739003122,42
"48","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-30.1299564844103,137.406062681309,-2.40606268130909,2.40606268130909,43
"49","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-94.9709626439611,-94.7905227435201,-6.20947725647989,6.20947725647989,44
"50","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,25.2534383435162,89.6607094812581,16.3392905187419,16.3392905187419,45
"51","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,66.7889358669324,-74.740994507506,3.740994507506,3.740994507506,46
"52","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,67.5322203836197,160.472739320197,-11.4727393201966,11.4727393201966,47
"53","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,29.873024972294,108.811123169936,-9.81112316993563,9.81112316993563,48
"54","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-138.073682440325,67.9601429986079,2.03985700139219,2.03985700139219,49
"55","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-16.4276627686706,-123.682888283563,-23.3171117164366,23.3171117164366,50
"56","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-143.217501524606,-167.137576534169,9.13757653416906,9.13757653416906,51
"57","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,165.293488352805,75.0636072533234,-5.06360725332343,5.06360725332343,52
"58","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-168.084790878151,-148.973677683733,-5.02632231626671,5.02632231626671,53
"59","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,11.5037593706062,169.702523630067,-8.70252363006739,8.70252363006739,54
"60","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-91.9842553688974,-136.549068160163,-10.4509318398366,10.4509318398366,55
"61","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-20.9069171330515,106.856317322327,-9.8563173223265,9.8563173223265,56
"62","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,50.9840816556512,-36.8736573755121,0.873657375512039,0.873657375512039,57
"63","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-3.52074267556995,146.326359217067,-46.3263592170667,46.3263592170667,58
"64","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,-3.45804520420162,5.54535497933045,-13.5453549793305,13.5453549793305,59
"65","11271","baseline1",1,"ongoing","response","14432423","ongoing",1,62.2319905714346,-94.6431817232782,-10.3568182767218,10.3568182767218,60
"66","11271","pm",1,"ongoing","response","14432423","ongoing",1,15.5258226620826,-46.7902857078944,6.4756857078944,6.4756857078944,1
"67","11271","pm",1,"ongoing","response","14432423","ongoing",1,36.1833369430038,179.787705708559,-18.1299857085588,18.1299857085588,2
