,X,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation,stimulus_seq
2614,64364,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,100.009957685104,27.6714929926839,-7.67149299268385,7.67149299268385,34
2615,64388,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,12.2139948651325,80.4088165183063,-9.40881651830625,9.40881651830625,35
2616,64412,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,158.468992347313,151.427113234347,-10.427113234347,10.427113234347,36
2617,64436,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-11.6889804094987,-62.2556853934432,-23.7443146065568,23.7443146065568,37
2618,64460,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-83.3510342172677,150.6779580223,-5.67795802229989,5.67795802229989,38
2619,64484,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,104.680936782984,163.289592181978,-10.2895921819784,10.2895921819784,39
2620,64508,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-74.0382605111446,90.60622347302,-14.60622347302,14.60622347302,40
2621,64532,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,54.9103005523658,19.4671599689241,8.53284003107592,8.53284003107592,41
2622,64556,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,87.9138538058922,33.2226435488869,1.77735645111306,1.77735645111306,42
2623,64580,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,99.9458925508462,-91.7714105013839,18.7714105013839,18.7714105013839,43
2624,64604,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,24.7448977806804,-127.906535327323,-9.09346467267721,9.09346467267721,44
2625,64628,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,73.8198841482441,135.727360490824,-38.7273604908239,38.7273604908239,45
2626,64652,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,45.262746233581,94.8974766777048,0.102523322295156,0.102523322295156,46
2627,64676,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-30.3219783015112,-144.449169410454,3.44916941045415,3.44916941045415,47
2628,64700,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,74.2093168493642,41.0022964100511,11.9977035899489,11.9977035899489,48
2629,64724,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-46.5377985175456,-91.004040521631,-5.99595947836906,5.99595947836906,49
2630,64748,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-35.4874904435418,38.9791447869195,1.02085521308049,1.02085521308049,50
2631,64772,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,135.997167742497,-155.591320707908,-3.40867929209253,3.40867929209253,51
2632,64796,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,174.386740163128,88.8347183834902,-18.8347183834902,18.8347183834902,52
2633,64820,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,145.369672166757,73.7154315305845,3.28456846941549,3.28456846941549,53
2634,64844,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-10.7906208766257,-124.845311330107,15.8453113301067,15.8453113301067,54
2635,64868,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,96.3368421719541,28.1880000189273,-14.1880000189273,14.1880000189273,55
2636,64892,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,66.5729036327679,168.216359057333,-17.2163590573334,17.2163590573334,56
2637,64916,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,110.361084449444,-90.3005248325429,-3.69947516745719,3.69947516745719,57
2638,64940,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-110.999523203502,97.7389398153459,-15.7389398153459,15.7389398153459,58
2639,64964,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-56.4805318719888,150.811514626263,-7.81151462626258,7.81151462626258,59
2640,64988,70ebc,baseline1,1,ongoing,response,733456598,ongoing,1,-42.6344584290211,127.382920243569,-29.3829202435686,29.3829202435686,60
2641,65073,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-42.922650871698,159.226341953044,-22.8828719530441,22.8828719530441,1
2642,65097,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-54.6033724366957,123.816919826363,-21.6011298263631,21.6011298263631,2
2643,65121,70ebc,pm,1,ongoing,response,733456598,ongoing,1,107.059186108583,-35.1685630016415,-7.99863699835851,7.99863699835851,3
2644,65145,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-141.768227725469,-20.3133836967863,0.979183696786322,0.979183696786322,4
2645,65169,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-108.383973245405,-141.217752328778,0.775482328777798,0.775482328777798,5
2646,65193,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-127.536181607905,-140.343386528511,6.03793652851118,6.03793652851118,6
2647,65217,70ebc,pm,1,ongoing,response,733456598,ongoing,1,158.468693982979,-104.239372432913,22.1284324329129,22.1284324329129,7
2648,65241,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-111.031952469497,41.5476758645948,-92.5628758645948,92.5628758645948,8
2649,65265,70ebc,pm,1,ongoing,response,733456598,ongoing,1,52.3429567641619,-21.933675635706,16.883375635706,16.883375635706,9
2650,65289,70ebc,pm,1,ongoing,response,733456598,ongoing,1,35.7662971575439,-65.1045972388285,4.5893972388285,4.5893972388285,10
2651,65313,70ebc,pm,1,ongoing,response,733456598,ongoing,1,35.1597913914798,150.589018801449,0.530311198550862,0.530311198550862,11
2652,65337,70ebc,pm,1,ongoing,response,733456598,ongoing,1,90.3568604510246,-65.7999997948331,4.75539979483301,4.75539979483301,12
2653,65361,70ebc,pm,1,ongoing,response,733456598,ongoing,1,29.207310866302,-75.9379693938452,7.20556939384517,7.20556939384517,13
2654,65385,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-22.5965324361438,-11.5835996777575,-21.5136003222424,21.5136003222424,14
2655,65409,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-172.25849895163,-135.416828797172,-21.8244712028279,21.8244712028279,15
2656,65433,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-68.0458087954797,-19.4767909419735,6.95919094197347,6.95919094197347,16
2657,65457,70ebc,pm,1,ongoing,response,733456598,ongoing,1,87.4353251701004,-134.132101011384,14.9920410113843,14.9920410113843,17
2658,65481,70ebc,pm,1,prom_spec,response,733456598,prom,1,-4.05951319225923,45.0173549216115,12.9826450783885,12.9826450783885,18
2659,65505,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-152.27461337929,-169.2569761231,-20.9113938769003,20.9113938769003,19
2660,65529,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-154.172374465131,-73.7063870259835,-16.6319529740165,16.6319529740165,20
2661,65553,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-38.0531432151948,-49.3531054096976,14.6346054096975,14.6346054096975,21
2662,65577,70ebc,pm,1,ongoing,response,733456598,ongoing,1,121.476466514112,-83.7018292267975,3.23980922679743,3.23980922679743,22
2663,65601,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-126.257939864683,-114.42424152081,-7.83880847919011,7.83880847919011,23
2664,65625,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-61.8194883460669,-63.0707047772756,-0.848795222724448,0.848795222724448,24
2665,65649,70ebc,pm,1,ongoing,response,733456598,ongoing,1,109.850461910967,142.260731406991,-30.4717814069911,30.4717814069911,25
2666,65673,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-119.04034372976,-121.305749394483,-14.9222906055168,14.9222906055168,26
2667,65697,70ebc,pm,1,ongoing,response,733456598,ongoing,1,87.0454519899021,-162.807573419176,-11.1534645808241,11.1534645808241,27
2668,65721,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-106.473740349617,99.9721368092918,32.6088931907082,32.6088931907082,28
2669,65745,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-36.5750431157041,157.073543675247,-10.199733675247,10.199733675247,29
2670,65769,70ebc,pm,1,ongoing,response,733456598,ongoing,1,176.270124307797,-51.8299283595852,4.96812835958508,4.96812835958508,30
2671,65793,70ebc,pm,1,ongoing,response,733456598,ongoing,1,13.1312202800017,19.2814774419553,-4.31627744195532,4.31627744195532,31
2672,65817,70ebc,pm,1,ongoing,response,733456598,ongoing,1,96.9624173652145,7.16633728264833,-1.61873728264834,1.61873728264834,32
2673,65841,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-7.47377551888306,-153.415889357713,-3.21450064228702,3.21450064228702,33
2674,65865,70ebc,pm,1,ongoing,response,733456598,ongoing,1,167.413674786602,-52.5489784589571,0.72097845895712,0.72097845895712,34
2675,65889,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-104.973974150719,-3.84670811414969,-4.30519188585026,4.30519188585026,35
2676,65913,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-41.8832149968811,-58.8500746224321,-3.98042537756783,3.98042537756783,36
2677,65937,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-39.4384937110837,-138.05188134346,-8.20249865653966,8.20249865653966,37
2678,65961,70ebc,pm,1,ongoing,response,733456598,ongoing,1,70.1494946894373,1.20443238384314,-0.1317323838432,0.1317323838432,38
2679,65985,70ebc,pm,1,ongoing,response,733456598,ongoing,1,114.890894488069,-48.446852186247,0.909952186246983,0.909952186246983,39
2680,66009,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-108.954947001172,-100.410497342569,-5.2923926574307,5.2923926574307,40
2681,66033,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-141.286014301341,0.035697337949955,-0.848797337949918,0.848797337949918,41
2682,66057,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-126.779454356766,-160.062672100161,-3.95581789983851,3.95581789983851,42
2683,66081,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-171.540862165856,-63.0535142902016,-18.7288457097984,18.7288457097984,43
2684,66105,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-10.5681389840686,-96.9510606040267,-6.4366893959733,6.4366893959733,44
2685,66129,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-3.45102949157524,-124.10214243559,0.553742435589584,0.553742435589584,45
2686,66153,70ebc,pm,1,ongoing,response,733456598,ongoing,1,34.2451563540776,-158.172794088713,-25.9776059112871,25.9776059112871,46
2687,66177,70ebc,pm,1,ongoing,response,733456598,ongoing,1,82.1118258208851,-51.8766701779333,8.3055701779333,8.3055701779333,47
2688,66201,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-152.322799153089,-56.4039075606112,-3.95019243938884,3.95019243938884,48
2689,66225,70ebc,pm,1,ongoing,response,733456598,ongoing,1,172.874295873374,-121.009369197168,-0.187890802831589,0.187890802831589,49
2690,66249,70ebc,pm,1,ongoing,response,733456598,ongoing,1,89.0591225787019,-53.6868087928536,25.4536087928536,25.4536087928536,50
2691,66273,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-145.742552033115,44.7256938947338,78.8779061052662,78.8779061052662,51
2692,66297,70ebc,pm,1,ongoing,response,733456598,ongoing,1,48.7101678435278,-52.4112727219635,3.51277272196353,3.51277272196353,52
2693,66321,70ebc,pm,1,ongoing,response,733456598,ongoing,1,155.47904588158,-79.9156745055242,-5.50897549447586,5.50897549447586,53
2694,66345,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-89.7250694324823,113.537615029549,-2.13721502954945,2.13721502954945,54
2695,66369,70ebc,pm,1,ongoing,response,733456598,ongoing,1,67.4005011359164,-136.431427063953,13.5752870639532,13.5752870639532,55
2696,66393,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-57.1137802316435,-43.5744838398789,11.5464838398789,11.5464838398789,56
2697,66417,70ebc,pm,1,ongoing,response,733456598,ongoing,1,118.28111715397,-34.3274867261948,13.9506867261948,13.9506867261948,57
2698,66441,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-35.5586193827973,-62.5662202935621,9.03202029356203,9.03202029356203,58
2699,66465,70ebc,pm,1,ongoing,response,733456598,ongoing,1,161.440709815149,-131.837512026841,-22.8049679731586,22.8049679731586,59
2700,66489,70ebc,pm,1,ongoing,response,733456598,ongoing,1,9.52555152689644,172.792001394025,-17.2940113940252,17.2940113940252,60
2701,66517,70ebc,pm,1,ongoing,response,733456598,ongoing,1,72.4699509032874,-44.2907481726439,9.32584817264387,9.32584817264387,61
2702,66541,70ebc,pm,1,ongoing,response,733456598,ongoing,1,167.396438838229,153.135590880719,-0.949050880719142,0.949050880719142,62
2703,66565,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-158.826517800889,10.4790563889661,4.61634361103393,4.61634361103393,63
2704,66589,70ebc,pm,1,prom_spec,response,733456598,prom,1,170.340263971087,46.3446392389255,11.6553607610745,11.6553607610745,64
2705,66613,70ebc,pm,1,ongoing,response,733456598,ongoing,1,172.110366217701,4.30194717780125,4.57685282219882,4.57685282219882,65
2706,66637,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-71.9719419920708,-94.9523941755814,-0.781595824418673,0.781595824418673,66
2707,66661,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-87.8723009591385,-54.0311772992135,20.2522772992136,20.2522772992136,67
2708,66685,70ebc,pm,1,ongoing,response,733456598,ongoing,1,154.326667403375,-72.4453684793092,11.2754684793092,11.2754684793092,68
2709,66709,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-30.3758182006099,-166.934127738462,-24.936882261538,24.936882261538,69
2710,66733,70ebc,pm,1,ongoing,response,733456598,ongoing,1,157.833270165319,165.526353041416,2.96477695858437,2.96477695858437,70
2711,66757,70ebc,pm,1,ongoing,response,733456598,ongoing,1,97.4768500150593,175.877699781184,-13.5483697811841,13.5483697811841,71
2712,66781,70ebc,pm,1,ongoing,response,733456598,ongoing,1,34.427033040401,-88.5112430068863,-23.8890669931136,23.8890669931136,72
2713,66805,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-64.8439825185887,167.691344899036,6.33135710096428,6.33135710096428,73
2714,66829,70ebc,pm,1,ongoing,response,733456598,ongoing,1,169.503372768153,-78.6065126618853,12.3496126618854,12.3496126618854,74
2715,66853,70ebc,pm,1,ongoing,response,733456598,ongoing,1,30.6726495705356,-28.4643029263547,11.7013029263546,11.7013029263546,75
2716,66877,70ebc,pm,1,ongoing,response,733456598,ongoing,1,107.105784843396,1.04581549765066,6.80508450234936,6.80508450234936,76
2717,66901,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-31.8054275578081,179.766470833408,1.83176116659172,1.83176116659172,77
2718,66925,70ebc,pm,1,ongoing,response,733456598,ongoing,1,151.953908653194,162.138710681831,-10.3372706818313,10.3372706818313,78
2719,66949,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-21.1637749981721,-89.2150506572988,-1.05328934270119,1.05328934270119,79
2720,66973,70ebc,pm,1,ongoing,response,733456598,ongoing,1,105.348685429154,160.282409342169,1.68109065783074,1.68109065783074,80
2721,66997,70ebc,pm,1,ongoing,response,733456598,ongoing,1,88.6445816001436,-88.0634296503694,8.87762965036939,8.87762965036939,81
2722,67021,70ebc,pm,1,ongoing,response,733456598,ongoing,1,49.9053065118231,-127.9386265283,8.11113652830034,8.11113652830034,82
2723,67045,70ebc,pm,1,ongoing,response,733456598,ongoing,1,145.898220391761,-59.5252441024869,9.71564410248698,9.71564410248698,83
2724,67069,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-49.3626589979976,-179.317691992374,-11.748518007626,11.748518007626,84
2725,67093,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-41.6301661561837,-126.63345038052,-4.12109961947965,4.12109961947965,85
2726,67117,70ebc,pm,1,ongoing,response,733456598,ongoing,1,109.151537780716,141.158903639889,-16.9920236398888,16.9920236398888,86
2727,67141,70ebc,pm,1,ongoing,response,733456598,ongoing,1,84.0255685974294,164.309294818958,-6.30574481895815,6.30574481895815,87
2728,67165,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-110.413713444221,132.147108504177,-25.0939585041774,25.0939585041774,88
2729,67189,70ebc,pm,1,ongoing,response,733456598,ongoing,1,105.377007525728,-61.0734505486323,-2.29604945136771,2.29604945136771,89
2730,67213,70ebc,pm,1,prom_spec,response,733456598,prom,1,-165.122350562964,37.9455546695275,20.0544453304725,20.0544453304725,90
2731,67237,70ebc,pm,1,ongoing,response,733456598,ongoing,1,118.26009084435,-68.6744411333482,8.36364113334821,8.36364113334821,91
2732,67261,70ebc,pm,1,ongoing,response,733456598,ongoing,1,157.488768674369,-169.650748082853,-6.62730691714705,6.62730691714705,92
2733,67285,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-49.0561800841973,-4.72098201053973,2.93188201053977,2.93188201053977,93
2734,67309,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-118.3534279307,-42.7003517352552,5.10195173525517,5.10195173525517,94
2735,67333,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-129.284952483854,-137.86821807374,-19.7283519262598,19.7283519262598,95
2736,67357,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-66.7823376677878,-164.894122167348,-6.00400583265207,6.00400583265207,96
2737,67381,70ebc,pm,1,ongoing,response,733456598,ongoing,1,151.558074531886,-52.3895875763287,16.9875875763287,16.9875875763287,97
2738,67405,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-104.929533179722,-22.53577411041,5.78667411040999,5.78667411040999,98
2739,67429,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-53.7937780046398,-21.195162346673,1.873562346673,1.873562346673,99
2740,67453,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-49.9898306055124,-39.1922212734451,-6.8269787265549,6.8269787265549,100
2741,67477,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-150.080003568905,-141.738820122326,1.46108012232628,1.46108012232628,101
2742,67501,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-18.6605330832801,-34.8453257251347,-4.1239742748653,4.1239742748653,102
2743,67525,70ebc,pm,1,ongoing,response,733456598,ongoing,1,59.0370604938628,-168.297247773038,6.01343777303805,6.01343777303805,103
2744,67549,70ebc,pm,1,ongoing,response,733456598,ongoing,1,74.3288742299916,131.251823176098,-0.18481317609826,0.18481317609826,104
2745,67573,70ebc,pm,1,ongoing,response,733456598,ongoing,1,177.319224717472,-43.9247062216239,22.2122062216239,22.2122062216239,105
2746,67597,70ebc,pm,1,ongoing,response,733456598,ongoing,1,-52.7160914740933,179.562177309259,5.62076569074054,5.62076569074054,106
